date,area,average_price,code,houses_sold,no_of_crimes,borough_flag,year,month,median_salary,life_satisfaction,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,crime_rate_per_1k,price_to_mean_salary
2011-05-01,City Of London,459477,E09000001,28.0,,1,2011,5,54381.0,,90842.0,37.0,7412.0,436000.0,315.0,5513.0,,5.057979789084344
2011-06-01,City Of London,466525,E09000001,22.0,,1,2011,6,54381.0,,90842.0,37.0,7412.0,436000.0,315.0,5513.0,,5.13556504700469
2011-07-01,City Of London,420435,E09000001,19.0,,1,2011,7,54381.0,,90842.0,37.0,7412.0,436000.0,315.0,5513.0,,4.628200612051694
2011-08-01,City Of London,421486,E09000001,27.0,,1,2011,8,54381.0,,90842.0,37.0,7412.0,436000.0,315.0,5513.0,,4.639770150370974
2011-09-01,City Of London,436019,E09000001,25.0,,1,2011,9,54381.0,,90842.0,37.0,7412.0,436000.0,315.0,5513.0,,4.799751216397701
2011-10-01,City Of London,450034,E09000001,21.0,,1,2011,10,54381.0,,90842.0,37.0,7412.0,436000.0,315.0,5513.0,,4.954030074194756
2011-11-01,City Of London,478809,E09000001,21.0,,1,2011,11,54381.0,,90842.0,37.0,7412.0,436000.0,315.0,5513.0,,5.270788842165518
2011-12-01,City Of London,496291,E09000001,24.0,,1,2011,12,54381.0,,90842.0,37.0,7412.0,436000.0,315.0,5513.0,,5.463232865855001
2012-01-01,City Of London,525723,E09000001,11.0,,1,2012,1,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,6.043696184487337
2012-02-01,City Of London,510537,E09000001,17.0,,1,2012,2,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,5.8691183740099095
2012-03-01,City Of London,527408,E09000001,9.0,,1,2012,3,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,6.063066895053284
2012-04-01,City Of London,524290,E09000001,12.0,,1,2012,4,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,6.027222458528286
2012-05-01,City Of London,573532,E09000001,12.0,,1,2012,5,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,6.593307045880419
2012-06-01,City Of London,542518,E09000001,21.0,,1,2012,6,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,6.236771011760378
2012-07-01,City Of London,543037,E09000001,16.0,,1,2012,7,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,6.242737420534103
2012-08-01,City Of London,496168,E09000001,17.0,,1,2012,8,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,5.703932771563567
2012-09-01,City Of London,525971,E09000001,15.0,,1,2012,9,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,6.046547185211583
2012-10-01,City Of London,521769,E09000001,17.0,,1,2012,10,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,5.99824111648867
2012-11-01,City Of London,521448,E09000001,22.0,,1,2012,11,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,5.994550909906078
2012-12-01,City Of London,491529,E09000001,28.0,,1,2012,12,54000.0,,86987.0,36.0,7604.0,449000.0,315.0,5531.0,,5.650602963661237
2013-01-01,City Of London,465451,E09000001,16.0,,1,2013,1,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,5.580746495929403
2013-02-01,City Of London,499207,E09000001,20.0,,1,2013,2,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,5.985480138604127
2013-03-01,City Of London,527874,E09000001,18.0,,1,2013,3,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,6.329196791482321
2013-04-01,City Of London,590685,E09000001,13.0,,1,2013,4,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,7.08229919787058
2013-05-01,City Of London,578037,E09000001,31.0,,1,2013,5,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,6.930649976619546
2013-06-01,City Of London,662700,E09000001,11.0,,1,2013,6,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,7.945757346858026
2013-07-01,City Of London,651116,E09000001,29.0,,1,2013,7,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,7.806865460475043
2013-08-01,City Of London,645847,E09000001,94.0,,1,2013,8,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,7.743690274930159
2013-09-01,City Of London,529619,E09000001,104.0,,1,2013,9,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,6.3501193002649785
2013-10-01,City Of London,527374,E09000001,54.0,,1,2013,10,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,6.323201803292448
2013-11-01,City Of London,546793,E09000001,22.0,,1,2013,11,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,6.556035154610745
2013-12-01,City Of London,615401,E09000001,21.0,,1,2013,12,54202.0,,83403.0,39.0,7648.0,463000.0,315.0,5566.0,,7.378643454072395
2014-01-01,City Of London,625001,E09000001,26.0,,1,2014,1,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,7.547592020094677
2014-02-01,City Of London,648359,E09000001,17.0,,1,2014,2,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,7.829666215824558
2014-03-01,City Of London,654629,E09000001,36.0,,1,2014,3,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,7.905383537822432
2014-04-01,City Of London,665262,E09000001,19.0,,1,2014,4,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,8.03378900589315
2014-05-01,City Of London,682663,E09000001,22.0,,1,2014,5,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,8.243925707661095
2014-06-01,City Of London,697309,E09000001,21.0,,1,2014,6,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,8.420792677036035
2014-07-01,City Of London,724282,E09000001,15.0,,1,2014,7,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,8.74652207516182
2014-08-01,City Of London,761544,E09000001,27.0,,1,2014,8,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,9.196502753357164
2014-09-01,City Of London,753704,E09000001,18.0,,1,2014,9,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,9.101825910540045
2014-10-01,City Of London,763369,E09000001,12.0,,1,2014,10,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,9.218541686793547
2014-11-01,City Of London,762735,E09000001,39.0,,1,2014,11,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,9.210885421698386
2014-12-01,City Of London,773768,E09000001,71.0,,1,2014,12,54710.0,,82808.0,34.0,8072.0,498000.0,315.0,6003.0,,9.344121340933244
2015-01-01,City Of London,783667,E09000001,37.0,,1,2015,1,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,10.078799804511664
2015-02-01,City Of London,760550,E09000001,39.0,,1,2015,2,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,9.781490341332923
2015-03-01,City Of London,767207,E09000001,35.0,,1,2015,3,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,9.867106515420428
2015-04-01,City Of London,729148,E09000001,21.0,,1,2015,4,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,9.377626874501633
2015-05-01,City Of London,762815,E09000001,24.0,,1,2015,5,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,9.810620675463642
2015-06-01,City Of London,776509,E09000001,19.0,,1,2015,6,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,9.986740232013787
2015-07-01,City Of London,779097,E09000001,17.0,,1,2015,7,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,10.02002469326337
2015-08-01,City Of London,760243,E09000001,18.0,,1,2015,8,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,9.777541991408802
2015-09-01,City Of London,767464,E09000001,35.0,,1,2015,9,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,9.870411811610978
2015-10-01,City Of London,781358,E09000001,21.0,,1,2015,10,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,10.049103583095404
2015-11-01,City Of London,741727,E09000001,11.0,,1,2015,11,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,9.539406332793169
2015-12-01,City Of London,713253,E09000001,31.0,,1,2015,12,54034.0,,77754.0,31.0,8760.0,541000.0,315.0,6229.0,,9.173200092599737
2016-01-01,City Of London,736788,E09000001,15.0,,1,2016,1,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,9.269056095812
2016-02-01,City Of London,765644,E09000001,36.0,,1,2016,2,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,9.632074878285046
2016-03-01,City Of London,794754,E09000001,35.0,,1,2016,3,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,9.998289071443848
2016-04-01,City Of London,805320,E09000001,7.0,,1,2016,4,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,10.131213123828454
2016-05-01,City Of London,845579,E09000001,9.0,,1,2016,5,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,10.637685717520663
2016-06-01,City Of London,907965,E09000001,7.0,,1,2016,6,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,11.422523871227465
2016-07-01,City Of London,911827,E09000001,7.0,,1,2016,7,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,11.471109210079382
2016-08-01,City Of London,848269,E09000001,8.0,,1,2016,8,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,10.671526877932795
2016-09-01,City Of London,780527,E09000001,8.0,,1,2016,9,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,9.819308331970461
2016-10-01,City Of London,792664,E09000001,11.0,,1,2016,10,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,9.971996125250035
2016-11-01,City Of London,818663,E09000001,16.0,,1,2016,11,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,10.29907282768685
2016-12-01,City Of London,811786,E09000001,13.0,,1,2016,12,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,,10.212557712387877
2017-01-01,City Of London,820305,E09000001,11.0,,1,2017,1,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,10.170541193974335
2017-02-01,City Of London,820665,E09000001,9.0,,1,2017,2,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,10.175004649432768
2017-03-01,City Of London,853943,E09000001,18.0,,1,2017,3,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,10.58760151261546
2017-04-01,City Of London,906146,E09000001,20.0,,1,2017,4,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,11.234839749550554
2017-05-01,City Of London,939912,E09000001,21.0,,1,2017,5,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,11.653487074576901
2017-06-01,City Of London,930979,E09000001,19.0,,1,2017,6,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,11.542731386770814
2017-07-01,City Of London,854798,E09000001,20.0,,1,2017,7,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,10.598202219329242
2017-08-01,City Of London,847422,E09000001,21.0,,1,2017,8,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,10.506750976380882
2017-09-01,City Of London,836674,E09000001,29.0,,1,2017,9,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,10.373492033971855
2017-10-01,City Of London,818477,E09000001,17.0,,1,2017,10,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,10.147876759035398
2017-11-01,City Of London,790159,E09000001,14.0,,1,2017,11,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,9.79677639328002
2017-12-01,City Of London,778002,E09000001,20.0,,1,2017,12,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,,9.646047982146179
2018-01-01,City Of London,802129,E09000001,34.0,,1,2018,1,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.909772515217488
2018-02-01,City Of London,783266,E09000001,27.0,,1,2018,2,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.700248811480872
2018-03-01,City Of London,740799,E09000001,19.0,,1,2018,3,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.228540009774736
2018-04-01,City Of London,732351,E09000001,14.0,,1,2018,4,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.134702536988492
2018-05-01,City Of London,796399,E09000001,19.0,,1,2018,5,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.846125649797841
2018-06-01,City Of London,789278,E09000001,87.0,,1,2018,6,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.76702803572222
2018-07-01,City Of London,809697,E09000001,32.0,,1,2018,7,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.993835251255165
2018-08-01,City Of London,784144,E09000001,22.0,,1,2018,8,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.710001332918647
2018-09-01,City Of London,800875,E09000001,40.0,,1,2018,9,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.89584351535078
2018-10-01,City Of London,802869,E09000001,30.0,,1,2018,10,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.917992180210602
2018-11-01,City Of London,764207,E09000001,31.0,,1,2018,11,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,8.488548007286623
2018-12-01,City Of London,811694,E09000001,37.0,,1,2018,12,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,,9.016017239081174
2019-01-01,City Of London,865636,E09000001,10.0,,1,2019,1,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,9.79869144914084
2019-02-01,City Of London,894680,E09000001,10.0,,1,2019,2,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,10.127459192682982
2019-03-01,City Of London,853616,E09000001,14.0,,1,2019,3,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,9.662629326933962
2019-04-01,City Of London,738842,E09000001,20.0,,1,2019,4,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,8.363428493808154
2019-05-01,City Of London,718773,E09000001,7.0,,1,2019,5,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,8.136254556156754
2019-06-01,City Of London,743157,E09000001,16.0,,1,2019,6,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,8.412272758144484
2019-07-01,City Of London,719871,E09000001,13.0,,1,2019,7,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,8.148683525389961
2019-08-01,City Of London,777613,E09000001,17.0,,1,2019,8,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,8.802302415612052
2019-09-01,City Of London,792034,E09000001,11.0,,1,2019,9,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,8.965543003327975
2019-10-01,City Of London,827093,E09000001,4.0,,1,2019,10,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,9.36239840619411
2019-11-01,City Of London,777610,E09000001,5.0,,1,2019,11,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,8.802268456679721
2019-12-01,City Of London,734872,E09000001,22.0,,1,2019,12,61636.0,,88342.0,29.5,7420.5,362000.0,315.0,5463.0,,8.31848950668991
2020-01-01,City Of London,775309,E09000001,22.0,,1,2020,1,,,,,,,,,,
1995-01-01,Barking And Dagenham,50460,E09000002,96.0,,1,1995,1,,,,,,,,,,
1995-02-01,Barking And Dagenham,51086,E09000002,95.0,,1,1995,2,,,,,,,,,,
1995-03-01,Barking And Dagenham,51269,E09000002,144.0,,1,1995,3,,,,,,,,,,
1995-04-01,Barking And Dagenham,53134,E09000002,109.0,,1,1995,4,,,,,,,,,,
1995-05-01,Barking And Dagenham,53042,E09000002,149.0,,1,1995,5,,,,,,,,,,
1995-06-01,Barking And Dagenham,53700,E09000002,148.0,,1,1995,6,,,,,,,,,,
1995-07-01,Barking And Dagenham,52113,E09000002,117.0,,1,1995,7,,,,,,,,,,
1995-08-01,Barking And Dagenham,52232,E09000002,150.0,,1,1995,8,,,,,,,,,,
1995-09-01,Barking And Dagenham,51472,E09000002,112.0,,1,1995,9,,,,,,,,,,
1995-10-01,Barking And Dagenham,51514,E09000002,120.0,,1,1995,10,,,,,,,,,,
1995-11-01,Barking And Dagenham,50849,E09000002,127.0,,1,1995,11,,,,,,,,,,
1995-12-01,Barking And Dagenham,50945,E09000002,109.0,,1,1995,12,,,,,,,,,,
1996-01-01,Barking And Dagenham,50828,E09000002,94.0,,1,1996,1,,,,,,,,,,
1996-02-01,Barking And Dagenham,51441,E09000002,154.0,,1,1996,2,,,,,,,,,,
1996-03-01,Barking And Dagenham,51907,E09000002,152.0,,1,1996,3,,,,,,,,,,
1996-04-01,Barking And Dagenham,51724,E09000002,125.0,,1,1996,4,,,,,,,,,,
1996-05-01,Barking And Dagenham,51736,E09000002,143.0,,1,1996,5,,,,,,,,,,
1996-06-01,Barking And Dagenham,50761,E09000002,142.0,,1,1996,6,,,,,,,,,,
1996-07-01,Barking And Dagenham,50621,E09000002,178.0,,1,1996,7,,,,,,,,,,
1996-08-01,Barking And Dagenham,51105,E09000002,164.0,,1,1996,8,,,,,,,,,,
1996-09-01,Barking And Dagenham,51893,E09000002,156.0,,1,1996,9,,,,,,,,,,
1996-10-01,Barking And Dagenham,52533,E09000002,172.0,,1,1996,10,,,,,,,,,,
1996-11-01,Barking And Dagenham,52216,E09000002,217.0,,1,1996,11,,,,,,,,,,
1996-12-01,Barking And Dagenham,53854,E09000002,184.0,,1,1996,12,,,,,,,,,,
1997-01-01,Barking And Dagenham,54459,E09000002,153.0,,1,1997,1,,,,,,,,,,
1997-02-01,Barking And Dagenham,55451,E09000002,169.0,,1,1997,2,,,,,,,,,,
1997-03-01,Barking And Dagenham,55005,E09000002,192.0,,1,1997,3,,,,,,,,,,
1997-04-01,Barking And Dagenham,55280,E09000002,175.0,,1,1997,4,,,,,,,,,,
1997-05-01,Barking And Dagenham,54937,E09000002,202.0,,1,1997,5,,,,,,,,,,
1997-06-01,Barking And Dagenham,55287,E09000002,203.0,,1,1997,6,,,,,,,,,,
1997-07-01,Barking And Dagenham,55659,E09000002,265.0,,1,1997,7,,,,,,,,,,
1997-08-01,Barking And Dagenham,56507,E09000002,244.0,,1,1997,8,,,,,,,,,,
1997-09-01,Barking And Dagenham,56306,E09000002,214.0,,1,1997,9,,,,,,,,,,
1997-10-01,Barking And Dagenham,57200,E09000002,244.0,,1,1997,10,,,,,,,,,,
1997-11-01,Barking And Dagenham,57575,E09000002,188.0,,1,1997,11,,,,,,,,,,
1997-12-01,Barking And Dagenham,58025,E09000002,185.0,,1,1997,12,,,,,,,,,,
1998-01-01,Barking And Dagenham,57559,E09000002,152.0,,1,1998,1,,,,,,,,,,
1998-02-01,Barking And Dagenham,57360,E09000002,153.0,,1,1998,2,,,,,,,,,,
1998-03-01,Barking And Dagenham,57908,E09000002,190.0,,1,1998,3,,,,,,,,,,
1998-04-01,Barking And Dagenham,59196,E09000002,202.0,,1,1998,4,,,,,,,,,,
1998-05-01,Barking And Dagenham,60356,E09000002,206.0,,1,1998,5,,,,,,,,,,
1998-06-01,Barking And Dagenham,60583,E09000002,191.0,,1,1998,6,,,,,,,,,,
1998-07-01,Barking And Dagenham,60412,E09000002,321.0,,1,1998,7,,,,,,,,,,
1998-08-01,Barking And Dagenham,60837,E09000002,221.0,,1,1998,8,,,,,,,,,,
1998-09-01,Barking And Dagenham,61485,E09000002,236.0,,1,1998,9,,,,,,,,,,
1998-10-01,Barking And Dagenham,62005,E09000002,242.0,,1,1998,10,,,,,,,,,,
1998-11-01,Barking And Dagenham,62240,E09000002,202.0,,1,1998,11,,,,,,,,,,
1998-12-01,Barking And Dagenham,63488,E09000002,180.0,,1,1998,12,,,,,,,,,,
1999-01-01,Barking And Dagenham,64532,E09000002,177.0,,1,1999,1,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.732091447925487
1999-02-01,Barking And Dagenham,64166,E09000002,141.0,,1,1999,2,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.7165961049957663
1999-03-01,Barking And Dagenham,63528,E09000002,197.0,,1,1999,3,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.689585097375106
1999-04-01,Barking And Dagenham,63580,E09000002,225.0,,1,1999,4,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.6917866215071973
1999-05-01,Barking And Dagenham,64508,E09000002,197.0,,1,1999,5,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.7310753598645214
1999-06-01,Barking And Dagenham,64704,E09000002,251.0,,1,1999,6,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.7393734123624047
1999-07-01,Barking And Dagenham,64921,E09000002,304.0,,1,1999,7,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.7485605419136325
1999-08-01,Barking And Dagenham,65385,E09000002,231.0,,1,1999,8,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.768204911092295
1999-09-01,Barking And Dagenham,66003,E09000002,204.0,,1,1999,9,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.7943691786621505
1999-10-01,Barking And Dagenham,66367,E09000002,238.0,,1,1999,10,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.809779847586791
1999-11-01,Barking And Dagenham,67344,E09000002,254.0,,1,1999,11,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.8511430990685858
1999-12-01,Barking And Dagenham,68812,E09000002,267.0,,1,1999,12,21480.0,,23620.0,3.0,162444.0,54000.0,3780.0,70892.5,,2.913293818797629
2000-01-01,Barking And Dagenham,71079,E09000002,182.0,,1,2000,1,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,2.878158406219631
2000-02-01,Barking And Dagenham,72633,E09000002,191.0,,1,2000,2,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,2.941083576287658
2000-03-01,Barking And Dagenham,73624,E09000002,216.0,,1,2000,3,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,2.9812115322319404
2000-04-01,Barking And Dagenham,73800,E09000002,214.0,,1,2000,4,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,2.988338192419825
2000-05-01,Barking And Dagenham,75126,E09000002,240.0,,1,2000,5,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,3.042031098153547
2000-06-01,Barking And Dagenham,76939,E09000002,294.0,,1,2000,6,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,3.1154437965662454
2000-07-01,Barking And Dagenham,78869,E09000002,305.0,,1,2000,7,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,3.19359410430839
2000-08-01,Barking And Dagenham,80150,E09000002,240.0,,1,2000,8,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,3.24546485260771
2000-09-01,Barking And Dagenham,81761,E09000002,223.0,,1,2000,9,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,3.310698088759313
2000-10-01,Barking And Dagenham,82501,E09000002,196.0,,1,2000,10,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,3.3406624554583737
2000-11-01,Barking And Dagenham,82386,E09000002,227.0,,1,2000,11,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,3.33600583090379
2000-12-01,Barking And Dagenham,81726,E09000002,285.0,,1,2000,12,22618.0,,24696.0,4.0,163893.0,57000.0,3780.0,70892.5,,3.3092808551992223
2001-01-01,Barking And Dagenham,82343,E09000002,215.0,1771.0,1,2001,1,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,10.690958262402358,3.1609596928982726
2001-02-01,Barking And Dagenham,83266,E09000002,238.0,1600.0,1,2001,2,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,9.658686177212743,3.1963915547024953
2001-03-01,Barking And Dagenham,84058,E09000002,274.0,1759.0,1,2001,3,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,10.618518116073261,3.2267946257197697
2001-04-01,Barking And Dagenham,83965,E09000002,241.0,1643.0,1,2001,4,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,9.918263368225338,3.2232245681381957
2001-05-01,Barking And Dagenham,85124,E09000002,283.0,1809.0,1,2001,5,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,10.92035205911116,3.2677159309021113
2001-06-01,Barking And Dagenham,86732,E09000002,292.0,1835.0,1,2001,6,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,11.077305709490867,3.329443378119002
2001-07-01,Barking And Dagenham,89194,E09000002,289.0,1774.0,1,2001,7,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,10.709068298984631,3.423953934740883
2001-08-01,Barking And Dagenham,90462,E09000002,321.0,1828.0,1,2001,8,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,11.03504895746556,3.472629558541267
2001-09-01,Barking And Dagenham,92610,E09000002,251.0,1692.0,1,2001,9,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,10.214060632402479,3.5550863723608446
2001-10-01,Barking And Dagenham,93584,E09000002,270.0,1743.0,1,2001,10,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,10.521931254301133,3.592476007677543
